19.0785,-68.3,0
-58.472,-29.9981,1
47.5903,147.3686,2
19.0233333333333,-66.8623333333333,0
60.4941,-139.9772,0
19.3148333333333,-65.8085,0
45.0378,142.0504,1
-31.2965,-68.9556,1
45.0443,142.3588,1
45.0313,142.1251,1
52.9924,-167.4956,0
19.052,-68.2476666666667,0
52.9242,-167.9323,0
31.4899,-115.7447,0
-6.6155,128.4783,1
23.9609,123.3687,1
51.0717,159.4244,1
61.754,-149.648,0
-13.7148,166.7589,1
3.1241,126.3311,1
-15.8567,-71.9818,1
37.9548333333333,-121.855333333333,0
19.0465,-66.8606666666667,0
59.532,-152.702,0
24.8059,95.2947,1
60.5243,-140.0762,0
2.7565,127.5683,1
57.441,-154.796,0
49.3211,156.102,1
51.3378,159.2565,1
19.0156666666667,-66.837,0
49.4257,156.1269,1
-19.1366,-172.9288,1
56.6128,-148.8507,0
43.1498,147.8911,1
7.2818,126.3,1
43.4637,147.7189,1
43.245,147.7098,1
31.0474,48.0966,1
18.345,-66.1051666666667,0
32.0918,-93.3703,0
51.6071,-178.7282,0
56.238,-157.481,0
42.7639,141.7837,1
51.624,159.7418,1
61.219,-151.32,0
-35.0064,-179.74,1
51.6497,159.9486,1
3.325,126.8378,1
60.5445,-140.1165,0
32.7533333333333,-115.806666666667,0
60.536,-140.206,0
-21.1029,-68.8232,1
-58.4965,-15.8106,1
49.2068,156.1188,1
63.4413,-23.9135,1
3.5287,-82.9942,1
30.7062,141.8479,1
36.2298333333333,-117.884166666667,0
37.7713333333333,-121.9395,0
54.2458,-162.4485,0
39.5945,141.6518,1
18.7866666666667,-65.8543333333333,0
37.7706666666667,-121.942666666667,0
-5.4003,151.6742,1
57.235,-136.127,0
42.2686,144.2095,1
52.174,-173.4818,0
-3.1107,101.0895,1
30.9799,130.1386,1
31.544,-104.13,0
34.0882,34.7957,1
60.455,-139.6746,0
-6.8371,129.5442,1
